-2.7616e-18,8.6736e-19
-4.8534e-18,7.5061e-19
1.2693e-18,-5.2042e-18
-5.5085e-18,-2.7392e-18
-2.7197e-18,-6.9389e-18
-0.25,4.609e-17
-2.371e-17,-2.7756e-17
0.5,0
-2.371e-17,2.7756e-17
-0.25,-4.609e-17
-2.7197e-18,6.9389e-18
-5.5085e-18,2.7392e-18
1.2693e-18,5.2042e-18
-4.8534e-18,-7.5061e-19
-2.7616e-18,-8.6736e-19
