-3.8598e-17,-1.3878e-17
0.06665,1.0743e-17
-1.6914e-17,0
0.12219,-1.7531e-17
-7.8063e-18,1.3878e-17
0.17456,-1.0175e-17
-1.7347e-18,0
0.19638,0
-1.7347e-18,0
0.17456,1.0175e-17
-7.8063e-18,-1.3878e-17
0.12219,1.7531e-17
-1.6914e-17,0
0.06665,-1.0743e-17
-3.8598e-17,1.3878e-17
