-4.2067e-17,-2.7756e-17
-2.4267e-17,2.991e-17
-2.3852e-17,-2.7756e-17
-3.0826e-17,4.8042e-17
-1.1276e-17,2.7756e-17
0.25,-2.8353e-18
6.9389e-18,0
0.5,0
6.9389e-18,0
0.25,2.8353e-18
-1.1276e-17,-2.7756e-17
-3.0826e-17,-4.8042e-17
-2.3852e-17,2.7756e-17
-2.4267e-17,-2.991e-17
-4.2067e-17,2.7756e-17
