-1.1777e-17,-9.7578e-19
-1.6204e-17,6.4655e-18
1.091e-17,8.6736e-18
1.8104e-17,-1.6953e-17
3.2797e-18,-1.3878e-17
-0.24234,3.285e-17
-2.4029e-17,5.5511e-17
0.51533,-1.5407e-33
-2.4029e-17,-5.5511e-17
-0.24234,-3.285e-17
3.2797e-18,1.3878e-17
1.8104e-17,1.6953e-17
1.091e-17,-8.6736e-18
-1.6204e-17,-6.4655e-18
-1.1777e-17,9.7578e-19
