-4.7271e-17,-4.1633e-17
-2.6888e-17,4.4127e-17
-2.8189e-17,-2.7756e-17
-1.648e-17,-2.9599e-17
-3.5562e-17,-1.3878e-17
-4.6838e-17,5.3343e-17
-5.2042e-17,-5.5511e-17
1,-6.163e-33
-5.2042e-17,5.5511e-17
-4.6838e-17,-5.3343e-17
-3.5562e-17,1.3878e-17
-1.648e-17,2.9599e-17
-2.8189e-17,2.7756e-17
-2.6888e-17,-4.4127e-17
-4.7271e-17,4.1633e-17
