1.59931995E+003	1.00000000E+001	1.08390002E+003
1.60168994E+003	1.00000000E+001	1.01023999E+003
1.56284998E+003	1.00000000E+001	1.00897998E+003
1.56047998E+003	1.00000000E+001	1.08264001E+003
1.60168994E+003	1.00000000E+001	1.01023999E+003
1.56284998E+003	1.00000000E+001	1.00897998E+003
1.56047998E+003	1.00000000E+001	1.08264001E+003
1.59931995E+003	1.00000000E+001	1.08390002E+003
1.59931995E+003	0.00000000E+000	1.08390002E+003
1.60168994E+003	0.00000000E+000	1.01023999E+003
1.56284998E+003	0.00000000E+000	1.00897998E+003
1.56047998E+003	0.00000000E+000	1.08264001E+003
1.60168994E+003	0.00000000E+000	1.01023999E+003
1.56284998E+003	0.00000000E+000	1.00897998E+003
1.56047998E+003	0.00000000E+000	1.08264001E+003
1.59931995E+003	0.00000000E+000	1.08390002E+003
1.59931995E+003	1.00000000E+001	1.08390002E+003
1.56047998E+003	1.00000000E+001	1.08264001E+003
1.56284998E+003	1.00000000E+001	1.00897998E+003
1.60168994E+003	1.00000000E+001	1.01023999E+003
1.59931995E+003	1.00000000E+001	1.08390002E+003
1.59931995E+003	0.00000000E+000	1.08390002E+003
1.56047998E+003	0.00000000E+000	1.08264001E+003
1.56284998E+003	0.00000000E+000	1.00897998E+003
1.60168994E+003	0.00000000E+000	1.01023999E+003
1.59931995E+003	0.00000000E+000	1.08390002E+003
