1.10110999E+003	1.00000000E+001	1.03331006E+003
1.15657996E+003	1.00000000E+001	1.03535999E+003
1.15657996E+003	1.00000000E+001	1.03535999E+003
1.15729004E+003	1.00000000E+001	1.01628003E+003
1.15729004E+003	1.00000000E+001	1.01628003E+003
1.10181006E+003	1.00000000E+001	1.01422998E+003
1.10181006E+003	1.00000000E+001	1.01422998E+003
1.10110999E+003	1.00000000E+001	1.03331006E+003
1.10110999E+003	0.00000000E+000	1.03331006E+003
1.15657996E+003	0.00000000E+000	1.03535999E+003
1.15657996E+003	0.00000000E+000	1.03535999E+003
1.15729004E+003	0.00000000E+000	1.01628003E+003
1.15729004E+003	0.00000000E+000	1.01628003E+003
1.10181006E+003	0.00000000E+000	1.01422998E+003
1.10181006E+003	0.00000000E+000	1.01422998E+003
1.10110999E+003	0.00000000E+000	1.03331006E+003
1.10110999E+003	1.00000000E+001	1.03331006E+003
1.15657996E+003	1.00000000E+001	1.03535999E+003
1.15729004E+003	1.00000000E+001	1.01628003E+003
1.10181006E+003	1.00000000E+001	1.01422998E+003
1.10110999E+003	1.00000000E+001	1.03331006E+003
1.10110999E+003	0.00000000E+000	1.03331006E+003
1.15657996E+003	0.00000000E+000	1.03535999E+003
1.15729004E+003	0.00000000E+000	1.01628003E+003
1.10181006E+003	0.00000000E+000	1.01422998E+003
1.10110999E+003	0.00000000E+000	1.03331006E+003
