1.11040002E+003	1.00000000E+001	7.42309998E+002
1.12035999E+003	1.00000000E+001	7.42640015E+002
1.10844995E+003	1.00000000E+001	7.42250000E+002
1.11040002E+003	1.00000000E+001	7.42309998E+002
1.10972998E+003	1.00000000E+001	7.03159973E+002
1.10844995E+003	1.00000000E+001	7.42250000E+002
1.12723999E+003	1.00000000E+001	7.03840027E+002
1.12926001E+003	1.00000000E+001	6.42469971E+002
1.12164001E+003	1.00000000E+001	7.03659973E+002
1.12723999E+003	1.00000000E+001	7.03840027E+002
1.12926001E+003	1.00000000E+001	6.42469971E+002
1.11810999E+003	1.00000000E+001	6.42099976E+002
1.11609998E+003	1.00000000E+001	7.03369995E+002
1.10972998E+003	1.00000000E+001	7.03159973E+002
1.12035999E+003	1.00000000E+001	7.42640015E+002
1.12164001E+003	1.00000000E+001	7.03659973E+002
1.11810999E+003	1.00000000E+001	6.42099976E+002
1.11609998E+003	1.00000000E+001	7.03369995E+002
1.11040002E+003	0.00000000E+000	7.42309998E+002
1.12035999E+003	0.00000000E+000	7.42640015E+002
1.10844995E+003	0.00000000E+000	7.42250000E+002
1.11040002E+003	0.00000000E+000	7.42309998E+002
1.10972998E+003	0.00000000E+000	7.03159973E+002
1.10844995E+003	0.00000000E+000	7.42250000E+002
1.12723999E+003	0.00000000E+000	7.03840027E+002
1.12926001E+003	0.00000000E+000	6.42469971E+002
1.12164001E+003	0.00000000E+000	7.03659973E+002
1.12723999E+003	0.00000000E+000	7.03840027E+002
1.12926001E+003	0.00000000E+000	6.42469971E+002
1.11810999E+003	0.00000000E+000	6.42099976E+002
1.11609998E+003	0.00000000E+000	7.03369995E+002
1.10972998E+003	0.00000000E+000	7.03159973E+002
1.12035999E+003	0.00000000E+000	7.42640015E+002
1.12164001E+003	0.00000000E+000	7.03659973E+002
1.11810999E+003	0.00000000E+000	6.42099976E+002
1.11609998E+003	0.00000000E+000	7.03369995E+002
1.11040002E+003	1.00000000E+001	7.42309998E+002
1.10844995E+003	1.00000000E+001	7.42250000E+002
1.10972998E+003	1.00000000E+001	7.03159973E+002
1.11609998E+003	1.00000000E+001	7.03369995E+002
1.11810999E+003	1.00000000E+001	6.42099976E+002
1.12926001E+003	1.00000000E+001	6.42469971E+002
1.12723999E+003	1.00000000E+001	7.03840027E+002
1.12164001E+003	1.00000000E+001	7.03659973E+002
1.12035999E+003	1.00000000E+001	7.42640015E+002
1.11040002E+003	1.00000000E+001	7.42309998E+002
1.11040002E+003	0.00000000E+000	7.42309998E+002
1.10844995E+003	0.00000000E+000	7.42250000E+002
1.10972998E+003	0.00000000E+000	7.03159973E+002
1.11609998E+003	0.00000000E+000	7.03369995E+002
1.11810999E+003	0.00000000E+000	6.42099976E+002
1.12926001E+003	0.00000000E+000	6.42469971E+002
1.12723999E+003	0.00000000E+000	7.03840027E+002
1.12164001E+003	0.00000000E+000	7.03659973E+002
1.12035999E+003	0.00000000E+000	7.42640015E+002
1.11040002E+003	0.00000000E+000	7.42309998E+002
