1.10814001E+003	1.00000000E+001	8.19830017E+002
1.12231995E+003	1.00000000E+001	8.20440002E+002
1.11018994E+003	1.00000000E+001	7.72119995E+002
1.10987000E+003	1.00000000E+001	7.73309998E+002
1.11304004E+003	1.00000000E+001	7.72409973E+002
1.11018994E+003	1.00000000E+001	7.72119995E+002
1.10987000E+003	1.00000000E+001	7.73309998E+002
1.10970996E+003	1.00000000E+001	7.77929993E+002
1.11918994E+003	1.00000000E+001	7.72580017E+002
1.11304004E+003	1.00000000E+001	7.72409973E+002
1.12231995E+003	1.00000000E+001	8.20440002E+002
1.12437000E+003	1.00000000E+001	7.72729980E+002
1.12437000E+003	1.00000000E+001	7.72729980E+002
1.11918994E+003	1.00000000E+001	7.72580017E+002
1.10970996E+003	1.00000000E+001	7.77929993E+002
1.10814001E+003	1.00000000E+001	8.19830017E+002
1.10814001E+003	0.00000000E+000	8.19830017E+002
1.12231995E+003	0.00000000E+000	8.20440002E+002
1.11018994E+003	0.00000000E+000	7.72119995E+002
1.10987000E+003	0.00000000E+000	7.73309998E+002
1.11304004E+003	0.00000000E+000	7.72409973E+002
1.11018994E+003	0.00000000E+000	7.72119995E+002
1.10987000E+003	0.00000000E+000	7.73309998E+002
1.10970996E+003	0.00000000E+000	7.77929993E+002
1.11918994E+003	0.00000000E+000	7.72580017E+002
1.11304004E+003	0.00000000E+000	7.72409973E+002
1.12231995E+003	0.00000000E+000	8.20440002E+002
1.12437000E+003	0.00000000E+000	7.72729980E+002
1.12437000E+003	0.00000000E+000	7.72729980E+002
1.11918994E+003	0.00000000E+000	7.72580017E+002
1.10970996E+003	0.00000000E+000	7.77929993E+002
1.10814001E+003	0.00000000E+000	8.19830017E+002
1.10814001E+003	1.00000000E+001	8.19830017E+002
1.10970996E+003	1.00000000E+001	7.77929993E+002
1.10987000E+003	1.00000000E+001	7.73309998E+002
1.11018994E+003	1.00000000E+001	7.72119995E+002
1.11304004E+003	1.00000000E+001	7.72409973E+002
1.11918994E+003	1.00000000E+001	7.72580017E+002
1.12437000E+003	1.00000000E+001	7.72729980E+002
1.12231995E+003	1.00000000E+001	8.20440002E+002
1.10814001E+003	1.00000000E+001	8.19830017E+002
1.10814001E+003	0.00000000E+000	8.19830017E+002
1.10970996E+003	0.00000000E+000	7.77929993E+002
1.10987000E+003	0.00000000E+000	7.73309998E+002
1.11018994E+003	0.00000000E+000	7.72119995E+002
1.11304004E+003	0.00000000E+000	7.72409973E+002
1.11918994E+003	0.00000000E+000	7.72580017E+002
1.12437000E+003	0.00000000E+000	7.72729980E+002
1.12231995E+003	0.00000000E+000	8.20440002E+002
1.10814001E+003	0.00000000E+000	8.19830017E+002
