1.57134998E+003	1.00000000E+001	8.69710022E+002
1.59948999E+003	1.00000000E+001	8.70590027E+002
1.57302002E+003	1.00000000E+001	8.16450012E+002
1.57220996E+003	1.00000000E+001	8.42520020E+002
1.61007996E+003	1.00000000E+001	8.17619995E+002
1.57302002E+003	1.00000000E+001	8.16450012E+002
1.60842004E+003	1.00000000E+001	8.70880005E+002
1.61007996E+003	1.00000000E+001	8.17619995E+002
1.59948999E+003	1.00000000E+001	8.70590027E+002
1.60842004E+003	1.00000000E+001	8.70880005E+002
1.57220996E+003	1.00000000E+001	8.42520020E+002
1.57134998E+003	1.00000000E+001	8.69710022E+002
1.57134998E+003	0.00000000E+000	8.69710022E+002
1.59948999E+003	0.00000000E+000	8.70590027E+002
1.57302002E+003	0.00000000E+000	8.16450012E+002
1.57220996E+003	0.00000000E+000	8.42520020E+002
1.61007996E+003	0.00000000E+000	8.17619995E+002
1.57302002E+003	0.00000000E+000	8.16450012E+002
1.60842004E+003	0.00000000E+000	8.70880005E+002
1.61007996E+003	0.00000000E+000	8.17619995E+002
1.59948999E+003	0.00000000E+000	8.70590027E+002
1.60842004E+003	0.00000000E+000	8.70880005E+002
1.57220996E+003	0.00000000E+000	8.42520020E+002
1.57134998E+003	0.00000000E+000	8.69710022E+002
1.57134998E+003	1.00000000E+001	8.69710022E+002
1.57220996E+003	1.00000000E+001	8.42520020E+002
1.57302002E+003	1.00000000E+001	8.16450012E+002
1.61007996E+003	1.00000000E+001	8.17619995E+002
1.60842004E+003	1.00000000E+001	8.70880005E+002
1.59948999E+003	1.00000000E+001	8.70590027E+002
1.57134998E+003	1.00000000E+001	8.69710022E+002
1.57134998E+003	0.00000000E+000	8.69710022E+002
1.57220996E+003	0.00000000E+000	8.42520020E+002
1.57302002E+003	0.00000000E+000	8.16450012E+002
1.61007996E+003	0.00000000E+000	8.17619995E+002
1.60842004E+003	0.00000000E+000	8.70880005E+002
1.59948999E+003	0.00000000E+000	8.70590027E+002
1.57134998E+003	0.00000000E+000	8.69710022E+002
